id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1393717460063461376,1393717460063461376,2021-05-15 19:58:31 Hora est. Sudamérica Pacífico,2021-05-15,19:58:31,-0400,119425032,amalita1987,Amalia Soto S,"{'type': 'Point', 'coordinates': [-33.4498, -70.6671]}","¡Muy feliz aniversario N35 a mis Suegros, un matrimonio hermoso, un ejemplo a seguir. Gracias por haberme recibido tan bien y hacerme parte de su familia! ✨‼️  #FelizAniversario35 #FelizAniversario35 #LosAmo #Suegros  https://t.co/yYRvq14UuU",es,[],['https://www.instagram.com/p/CO6a-fBHWv9/?igshid=1v9c2d80vb970'],[],0,0,0,"['felizaniversario35', 'felizaniversario35', 'losamo', 'suegros']",[],https://twitter.com/Amalita1987/status/1393717460063461376,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393717328450314241,1393717328450314241,2021-05-15 19:57:59 Hora est. Sudamérica Pacífico,2021-05-15,19:57:59,-0400,189168886,lorena_hc,Escitaℓore △⃒⃘,,Se me había olvidado lo que era un fds libre... me he dedicado a comer y a dormir,es,[],[],[],1,0,8,[],[],https://twitter.com/lorena_hc/status/1393717328450314241,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393717317075456002,1393567643278487553,2021-05-15 19:57:57 Hora est. Sudamérica Pacífico,2021-05-15,19:57:57,-0400,1051884186150363137,gladysuribe13,GladysUribe,,@biobio Que' verguenza para la imagen d la comunidad mapuche.!,es,[],[],[],0,0,0,[],[],https://twitter.com/GladysUribe13/status/1393717317075456002,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'biobio', 'name': 'BioBioChile', 'id': '14638581'}]",,,,
1393717302974103559,1393671058285342731,2021-05-15 19:57:53 Hora est. Sudamérica Pacífico,2021-05-15,19:57:53,-0400,57732802,mario_1975,Mario Gallardo,,"@Painostroza Mi pesame, que bueno que esta en tu corazón",es,[],[],[],1,0,0,[],[],https://twitter.com/Mario_1975/status/1393717302974103559,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393717275426004997,1393703134204243972,2021-05-15 19:57:47 Hora est. Sudamérica Pacífico,2021-05-15,19:57:47,-0400,168193337,alota_silva,Alicia 💜,,@RoroVigneau @lauralbornoz Ojalá así sea. Yo tb voto mañana,es,[],[],[],0,0,1,[],[],https://twitter.com/alota_silva/status/1393717275426004997,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'RoroVigneau', 'name': 'Roro Sepúlveda Vigneau', 'id': '1381762454745714695'}, {'screen_name': 'lauralbornoz', 'name': 'Laura Albornoz', 'id': '88955940'}]",,,,
1393717247802318848,1393613022137102338,2021-05-15 19:57:40 Hora est. Sudamérica Pacífico,2021-05-15,19:57:40,-0400,1375092477938524160,inessil92085472,Ines Silva,,@PatriotaSlater Fuera del Congreso!!!,es,[],[],[],0,0,3,[],[],https://twitter.com/InesSil92085472/status/1393717247802318848,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'PatriotaSlater', 'name': 'Patriotas por Chile.', 'id': '730012634926485505'}]",,,,
1393717206257651712,1393626206185172995,2021-05-15 19:57:30 Hora est. Sudamérica Pacífico,2021-05-15,19:57:30,-0400,1302818656464916480,monoporfiado3,@monoporfiad@,,"@hectormorals Estoy igual que tú mamá, ha Sido y crudo el camino...",es,[],[],[],0,0,0,[],[],https://twitter.com/monoporfiado3/status/1393717206257651712,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'hectormorals', 'name': 'Héctor Morales', 'id': '78434742'}]",,,,
1393717182580805640,1393717182580805640,2021-05-15 19:57:24 Hora est. Sudamérica Pacífico,2021-05-15,19:57:24,-0400,1242577387851825153,eddybeowulf,EddyBeowulf,,Hoy en la noche!!!   https://t.co/OUHHtWWegV  https://t.co/RXQ8MiMzm9,es,[],['https://www.twitch.tv/ialmar94'],['https://pbs.twimg.com/media/E1d6ZA7WUAMmzK7.jpg'],0,0,4,[],[],https://twitter.com/EddyBeowulf/status/1393717182580805640,False,,1,https://pbs.twimg.com/media/E1d6ZA7WUAMmzK7.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393717152516083719,1393717152516083719,2021-05-15 19:57:17 Hora est. Sudamérica Pacífico,2021-05-15,19:57:17,-0400,63257035,leoleyton,Leo Leyton,,+1,und,[],[],[],0,0,1,[],[],https://twitter.com/leoleyton/status/1393717152516083719,False,https://twitter.com/lucialopezchile/status/1393716056175357956,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393717145759109121,1393716685610311683,2021-05-15 19:57:16 Hora est. Sudamérica Pacífico,2021-05-15,19:57:16,-0400,296042602,montessinoss,CHIRERE🥦,,@qlacreovale Te compraste el lío,es,[],[],[],1,0,0,[],[],https://twitter.com/Montessinoss/status/1393717145759109121,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'qlacreovale', 'name': '.', 'id': '1369815518719410180'}]",,,,
1393717136971997188,1393717136971997188,2021-05-15 19:57:14 Hora est. Sudamérica Pacífico,2021-05-15,19:57:14,-0400,1345432814485962753,kikarichter2021,Erika Richter ( Kika),,¡¡¡Acá estoy!!! ¡Es muy extraño venir a votar por mi misma!  🤪🙈🙈🗳📢  https://t.co/IYNKwkJpja,es,[],[],[],1,0,2,[],[],https://twitter.com/kikaRichter2021/status/1393717136971997188,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1393716914799644680/pu/img/W4IMhV716EYqujRP.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393717109662916609,1393715729392930817,2021-05-15 19:57:07 Hora est. Sudamérica Pacífico,2021-05-15,19:57:07,-0400,1532558798,donsebaarce,El Rucio Seba 🤔,,@manuelsaotome @shegoelbigoteee Reconozco que el visor territorial de locales de votación fue clave para cachar dónde tendríamos desvíos de buses hoy.,es,[],[],[],0,0,0,[],[],https://twitter.com/DonSebaArce/status/1393717109662916609,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'manuelsaotome', 'name': 'Manuelsaotome / Este fin de semana #ElegirBien', 'id': '35671728'}, {'screen_name': 'shegoelbigoteee', 'name': 'Juan', 'id': '114603798'}]",,,,
1393717008269709312,1393717008269709312,2021-05-15 19:56:43 Hora est. Sudamérica Pacífico,2021-05-15,19:56:43,-0400,1406506614,ricardoortizmji,Ricardo® 😎,,Tiemblen zurdos! Se les viene la noche! ✊😎 #JakPresidente!,es,[],[],[],1,5,16,['jakpresidente'],[],https://twitter.com/RicardoOrtizMJI/status/1393717008269709312,False,https://twitter.com/AgriculturaFM/status/1393544492326731778,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716989311475714,1393626127378288641,2021-05-15 19:56:38 Hora est. Sudamérica Pacífico,2021-05-15,19:56:38,-0400,309746061,elchedelosgays,Víctor Hugo Robles,,"@quevedovicky @OscarContardo @ChilePeriodista @PamJiles @Pablo_Maltes El periodista Óscar Contardo -que me bloqueó- insinúa censura previa a @PamJiles porque busca favorecer al cuestionado disputado @gabrielboric, presidenciable que reconoce apoyar. Las cosas por su nombre. Igualito que  #PiñeraCTM 😷 cc: @Pablo_Maltes 🌻",es,"[{'screen_name': 'pamjiles', 'name': '#pamelajilesdiputada', 'id': '1381789998'}, {'screen_name': 'gabrielboric', 'name': 'gabriel boric font', 'id': '73981088'}, {'screen_name': 'pablo_maltes', 'name': 'pablo maltes', 'id': '478858496'}]",[],[],2,1,7,['piñeractm'],[],https://twitter.com/elchedelosgays/status/1393716989311475714,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'quevedovicky', 'name': 'Vicky  Quevedo', 'id': '138538151'}, {'screen_name': 'OscarContardo', 'name': 'Oscar Contardo', 'id': '64442285'}, {'screen_name': 'ChilePeriodista', 'name': 'Colegio Periodistas de Chile', 'id': '284074479'}, {'screen_name': 'PamJiles', 'name': '#PamelaJilesDiputada', 'id': '1381789998'}, {'screen_name': 'Pablo_Maltes', 'name': 'Pablo Maltes', 'id': '478858496'}]",,,,
1393716931090321411,1393701503144189952,2021-05-15 19:56:25 Hora est. Sudamérica Pacífico,2021-05-15,19:56:25,-0400,296042602,montessinoss,CHIRERE🥦,,@_GabrielaGoomez @QuimboM Que sea fiestaaaaaa,es,[],[],[],0,0,0,[],[],https://twitter.com/Montessinoss/status/1393716931090321411,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': '_GabrielaGoomez', 'name': 'GAABY', 'id': '197554939'}, {'screen_name': 'QuimboM', 'name': 'Quimbo', 'id': '312292259'}]",,,,
1393716909552635906,1393715826038038528,2021-05-15 19:56:19 Hora est. Sudamérica Pacífico,2021-05-15,19:56:19,-0400,1532558798,donsebaarce,El Rucio Seba 🤔,,@lasultimas En un pote de margarina,es,[],[],[],0,0,1,[],[],https://twitter.com/DonSebaArce/status/1393716909552635906,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'lasultimas', 'name': 'LasUltimas🗯️', 'id': '343788033'}]",,,,
1393716879336816642,1393651915716706305,2021-05-15 19:56:12 Hora est. Sudamérica Pacífico,2021-05-15,19:56:12,-0400,56571014,gemmyjones,Gemmy Jones 😻🚴‍♀️🌷,,@Progtopus_Fenix Otto eso lo máximo. Síguelo en IG. 😊🐶💕,es,[],[],[],0,0,1,[],[],https://twitter.com/gemmyjones/status/1393716879336816642,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'Progtopus_Fenix', 'name': '𝘗𝘶𝘭𝘱𝘢 🌺', 'id': '1179466659565834245'}]",,,,
1393716840187285514,1393715018198405124,2021-05-15 19:56:03 Hora est. Sudamérica Pacífico,2021-05-15,19:56:03,-0400,57732802,mario_1975,Mario Gallardo,,@JoseMagdalena_R 😥😥😥,und,[],[],[],0,0,0,[],[],https://twitter.com/Mario_1975/status/1393716840187285514,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'JoseMagdalena_R', 'name': 'La Jóse', 'id': '168825452'}]",,,,
1393716808063008768,1393716808063008768,2021-05-15 19:55:55 Hora est. Sudamérica Pacífico,2021-05-15,19:55:55,-0400,161081949,carlossassarini,CarlosSassarini,,"Otra mesa 3 ..  Con el voto voluntario los pobres no votan aca una muestra ,  no se ganan elecciones en Twitter y no basta con marchar , hay que votar .  https://t.co/JJkKW1t76c",es,[],[],['https://pbs.twimg.com/media/E1d6DLjWQAUQLnJ.jpg'],1,0,0,[],[],https://twitter.com/Carlossassarini/status/1393716808063008768,False,,1,https://pbs.twimg.com/media/E1d6DLjWQAUQLnJ.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716761296506883,1393714412507250693,2021-05-15 19:55:44 Hora est. Sudamérica Pacífico,2021-05-15,19:55:44,-0400,349424764,victorfredesv,Vìctor Fredes V.,,@artamumu 20% hoy...45% para el plebisito en una mesa en Quinta Normal.,es,[],[],[],0,0,0,[],[],https://twitter.com/VictorFredesV/status/1393716761296506883,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'artamumu', 'name': 'Arturo A Muñoz', 'id': '822553996904857604'}]",,,,
1393716704090460167,1393716194931314688,2021-05-15 19:55:30 Hora est. Sudamérica Pacífico,2021-05-15,19:55:30,-0400,61645401,rauledu7,Raul Febres Cordero,,@LuisAraqueZ Si pero no importa jajajajaja,es,[],[],[],0,0,0,[],[],https://twitter.com/RaulEdu7/status/1393716704090460167,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'LuisAraqueZ', 'name': 'Luis Araque', 'id': '127594944'}]",,,,
1393716700349075459,1393708792836149252,2021-05-15 19:55:30 Hora est. Sudamérica Pacífico,2021-05-15,19:55:30,-0400,76762587,guilleditor,Guilleditor Oficial,,@negranath_  https://t.co/Kjdr1XkI2a,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/E1d58lZXoAgt21D.jpg'],0,0,0,[],[],https://twitter.com/Guilleditor/status/1393716700349075459,False,,1,https://pbs.twimg.com/tweet_video_thumb/E1d58lZXoAgt21D.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716694833668097,1393715214961373185,2021-05-15 19:55:28 Hora est. Sudamérica Pacífico,2021-05-15,19:55:28,-0400,256331269,liferider66,Jimmy Rojas Muñoz,,@chitoveraUFC @ufc What a fight!,en,[],[],[],0,0,0,[],[],https://twitter.com/Liferider66/status/1393716694833668097,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'chitoveraUFC', 'name': 'C H🖕🏽T O VERA', 'id': '174532709'}, {'screen_name': 'ufc', 'name': 'UFC', 'id': '6446742'}]",,,,
1393716645978378244,1393716645978378244,2021-05-15 19:55:17 Hora est. Sudamérica Pacífico,2021-05-15,19:55:17,-0400,2176089510,rodrigo_ssdg,Rodrigo (twtich: rodrigo_inosh),,"Mínimo q entonces mañana vayan temprano, para no andar cerrando mesas a ls 10 de la noche por uds",es,[],[],[],0,0,0,[],[],https://twitter.com/Rodrigo_ssdg/status/1393716645978378244,False,https://twitter.com/Chileokulto/status/1393684409606361091,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716619172581379,1393716619172581379,2021-05-15 19:55:10 Hora est. Sudamérica Pacífico,2021-05-15,19:55:10,-0400,1123183963957284864,jhonalistelopez,Jhon Aliste,"{'type': 'Point', 'coordinates': [-33.4498, -70.6671]}","Día sábado relax (vayan a votar 🗳)jejejej en Santiago, Chile  https://t.co/iXdJz6BsZN",es,[],['https://www.instagram.com/p/CO6auwpHMtv77euzA6xFmnysxTaBFa4MpwqTq80/?igshid=t6a57r0dmyvw'],[],0,0,0,[],[],https://twitter.com/JhonAlisteLopez/status/1393716619172581379,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716564139069443,1393716564139069443,2021-05-15 19:54:57 Hora est. Sudamérica Pacífico,2021-05-15,19:54:57,-0400,1199379908,ajara11duran,Andres Duran,,Con el voto y la movilización la hacemos ✊🏻#NoMasDerecha #noestamostodofaltanlospresos  https://t.co/lHVwOKSoG4,es,[],[],['https://pbs.twimg.com/media/E1d50zGXoAARnso.jpg'],0,1,0,"['nomasderecha', 'noestamostodofaltanlospresos']",[],https://twitter.com/Ajara11Duran/status/1393716564139069443,False,,1,https://pbs.twimg.com/media/E1d50zGXoAARnso.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716540881739781,1393716540881739781,2021-05-15 19:54:52 Hora est. Sudamérica Pacífico,2021-05-15,19:54:52,-0400,3291417476,gonza27b,Gonzalo Acuña B,,Le queda la opción del candado chino,es,[],[],[],1,1,5,[],[],https://twitter.com/Gonza27B/status/1393716540881739781,False,https://twitter.com/Felipe__Eduardo/status/1393670277909917698,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716535483637760,1393702760135147523,2021-05-15 19:54:50 Hora est. Sudamérica Pacífico,2021-05-15,19:54:50,-0400,59265375,sujei_,Sujei,,"@tswysen En mi mesa usamos unos 4,5mts por caja y urna ... bien cerrao todo!! 🤣",es,[],[],[],1,0,0,[],[],https://twitter.com/Sujei_/status/1393716535483637760,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'tswysen', 'name': 'Thierry Swysen', 'id': '2496942739'}]",,,,
1393716520933593090,1393716520933593090,2021-05-15 19:54:47 Hora est. Sudamérica Pacífico,2021-05-15,19:54:47,-0400,751499280142270464,petersharpv,Peter Sharp Vargas,,"Las declaraciones de P Jiles hoy en que honramos la  Democracia, son inaceptables en nada aportan a  prestigiar la política muy, por el contrario siembra odio y dolor",es,[],[],[],0,0,5,[],[],https://twitter.com/PeterSharpV/status/1393716520933593090,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716512163307521,1393716512163307521,2021-05-15 19:54:45 Hora est. Sudamérica Pacífico,2021-05-15,19:54:45,-0400,1059597414796009478,chrisre00266820,NémesisFachos,,La derecha en masa fue a votar hoy... o lxs que faltan de acá van mañana o nos k de nuevo ¡no se queden en la casa!,es,[],[],[],0,0,0,[],[],https://twitter.com/chrisre00266820/status/1393716512163307521,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716412364083201,1393716412364083201,2021-05-15 19:54:21 Hora est. Sudamérica Pacífico,2021-05-15,19:54:21,-0400,159363836,franzacur,Francisca Zacur ☾⁎,,Lista✔️ #YoVoto  #VOTACIONES2021  #ChileElige  https://t.co/AkNK1Cc9SL,es,[],[],['https://pbs.twimg.com/media/E1d5sBPXoAEY0ch.jpg'],0,0,0,"['yovoto', 'votaciones2021', 'chileelige']",[],https://twitter.com/Franzacur/status/1393716412364083201,False,,1,https://pbs.twimg.com/media/E1d5sBPXoAEY0ch.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716409545502726,1393716006393159683,2021-05-15 19:54:20 Hora est. Sudamérica Pacífico,2021-05-15,19:54:20,-0400,61645401,rauledu7,Raul Febres Cordero,,@tmanuelv A mi me gustó lo que hizo bro. Manriquez a su posición natural y Ronaldo central. El problema fue el primer cambio pero gracias al segundo ya se acomodo jajajajaja,es,[],[],[],1,0,1,[],[],https://twitter.com/RaulEdu7/status/1393716409545502726,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'tmanuelv', 'name': 'Tulio Manuel', 'id': '1950419275'}]",,,,
1393716400276086784,1393704348539101186,2021-05-15 19:54:18 Hora est. Sudamérica Pacífico,2021-05-15,19:54:18,-0400,1252981178,pitswd_,la pits,,@saw4yam4 @juane_gallardo JAJAJJAA,es,[],[],[],0,0,1,[],[],https://twitter.com/pitswd_/status/1393716400276086784,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'saw4yam4', 'name': 'benjamín', 'id': '1243750056991297536'}, {'screen_name': 'juane_gallardo', 'name': 'Juanito', 'id': '325857331'}]",,,,
1393716383297441798,1393716383297441798,2021-05-15 19:54:14 Hora est. Sudamérica Pacífico,2021-05-15,19:54:14,-0400,1336487806978428928,enbc30,e l i 💫,,𝕧𝕖 𝕒 𝕥𝕦 𝕣𝕚𝕥𝕞𝕠❥︎  https://t.co/lSeuQmenNG,es,[],[],['https://pbs.twimg.com/media/E1d5qhbWEAA_4Rm.jpg'],0,0,3,[],[],https://twitter.com/enbc30/status/1393716383297441798,False,,1,https://pbs.twimg.com/media/E1d5qhbWEAA_4Rm.jpg,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716291211603975,1393690142800498690,2021-05-15 19:53:52 Hora est. Sudamérica Pacífico,2021-05-15,19:53:52,-0400,1220465896705208332,ana98760457,Ana,,@Cperezcarvallo Voto Karina Nohales,tl,[],[],[],0,0,0,[],[],https://twitter.com/Ana98760457/status/1393716291211603975,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'Cperezcarvallo', 'name': 'Carolina Perez Carvallo', 'id': '2282892996'}]",,,,
1393716261205446656,1393715108594003969,2021-05-15 19:53:45 Hora est. Sudamérica Pacífico,2021-05-15,19:53:45,-0400,4158361996,albamaria777,Albamaria777 #YoApruebo,,@yayi1982 🤚,und,[],[],[],0,0,0,[],[],https://twitter.com/albamaria777/status/1393716261205446656,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'yayi1982', 'name': 'Hillary ⭐', 'id': '130169550'}]",,,,
1393716214820655104,1393648982543454210,2021-05-15 19:53:34 Hora est. Sudamérica Pacífico,2021-05-15,19:53:34,-0400,2788434164,dc_arka,PABLO SANFURGO #Valientexvivirenchile,,@KaranViEs Feliz  Cu U  Mg P Li Eu Al N O Se  ☺️🤣 😜,pt,[],[],[],0,0,0,[],[],https://twitter.com/Dc_Arka/status/1393716214820655104,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'KaranViEs', 'name': 'Karen', 'id': '1137597268465520640'}]",,,,
1393716194931314688,1393716194931314688,2021-05-15 19:53:29 Hora est. Sudamérica Pacífico,2021-05-15,19:53:29,-0400,61645401,rauledu7,Raul Febres Cordero,,Nos salvo el VAR de la TAM,es,[],[],[],1,0,5,[],[],https://twitter.com/RaulEdu7/status/1393716194931314688,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716161544605702,1393716161544605702,2021-05-15 19:53:21 Hora est. Sudamérica Pacífico,2021-05-15,19:53:21,-0400,50879903,laurie_ssi,Lau 🌸,,Mucho respeto por #VanessaBryant. Que discurso acaba de dar!! 👏👏 #NBAHallOfFame #KobeBryant,es,[],[],[],0,0,2,"['vanessabryant', 'nbahalloffame', 'kobebryant']",[],https://twitter.com/laurie_ssi/status/1393716161544605702,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,[],,,,
1393716158101180426,1393696074204917760,2021-05-15 19:53:20 Hora est. Sudamérica Pacífico,2021-05-15,19:53:20,-0400,1209233707279798273,solita191,Solita19,,@CHVNoticias Lo mismo pasa en el gimnasio municipal de macul!!!El nivel de luminosidad es muy bajo.,es,[],[],[],0,0,0,[],[],https://twitter.com/Solita191/status/1393716158101180426,False,,0,,,"-33.45776872061534,-70.66448325142338,10km",,,,,"[{'screen_name': 'CHVNoticias', 'name': 'CHV Noticias', 'id': '51326671'}]",,,,
