id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1394074201477242883,1394074201477242883,2021-05-16 19:36:04 Hora est. Sudamérica Pacífico,2021-05-16,19:36:04,-0400,1333227799579144193,soacarolinawm,Soa Caro de Lo Valledorski 2.0,,estariamos buscando donde empezar una nueva vida... aqui ya no se puede,es,[],[],[],4,2,23,[],[],https://twitter.com/SoaCarolinaWM/status/1394074201477242883,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394073953379958786,1394071110841417731,2021-05-16 19:35:05 Hora est. Sudamérica Pacífico,2021-05-16,19:35:05,-0400,11348132,icycoke,Icycoke,,"@sonarfm @EsPublicoCL @DiegoPardow @rafa_cavada @pabloaranzaes En todo caso, felicitaciones al equipo de @sonarfm que estuvo brillante, como siempre. Besos rockeros!!!!  https://t.co/xQfxIMmS43",es,"[{'screen_name': 'sonarfm', 'name': 'sonar 105.3fm', 'id': '22491013'}]",[],['https://pbs.twimg.com/tweet_video_thumb/E1i-3dxWYAETu9l.jpg'],0,1,16,[],[],https://twitter.com/Icycoke/status/1394073953379958786,False,,1,https://pbs.twimg.com/tweet_video_thumb/E1i-3dxWYAETu9l.jpg,"Santiago, Chile",,,,,,"[{'screen_name': 'sonarfm', 'name': 'Sonar 105.3FM', 'id': '22491013'}, {'screen_name': 'EsPublicoCL', 'name': 'EspacioPúblico', 'id': '523476975'}, {'screen_name': 'DiegoPardow', 'name': 'Diego Pardow', 'id': '988415383441944581'}, {'screen_name': 'rafa_cavada', 'name': 'Rafael Cavada', 'id': '310504796'}, {'screen_name': 'pabloaranzaes', 'name': 'pablo aranzaes', 'id': '57147715'}]",,,,
1394073788531286021,1394073788531286021,2021-05-16 19:34:26 Hora est. Sudamérica Pacífico,2021-05-16,19:34:26,-0400,1333227799579144193,soacarolinawm,Soa Caro de Lo Valledorski 2.0,,q vergüenza dan chilenos de carton!!!,es,[],[],[],3,1,43,[],[],https://twitter.com/SoaCarolinaWM/status/1394073788531286021,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394073121456627712,1394073121456627712,2021-05-16 19:31:47 Hora est. Sudamérica Pacífico,2021-05-16,19:31:47,-0400,119194617,zienke_delirand,Sir Archibald Bradley,,"Por la CTMMPCYLPQTP!!! La Cubillos po, LA CUBILLOS SACO MI DISTRITOOOO 😡😡😡",es,[],[],[],12,2,18,[],[],https://twitter.com/Zienke_delirand/status/1394073121456627712,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394073036576468993,1394073036576468993,2021-05-16 19:31:27 Hora est. Sudamérica Pacífico,2021-05-16,19:31:27,-0400,120127051,saduran,Sergio Durán🧉,,Debimos hacerle caso a Hermógenes y que las tres comunas sean un país aparte,es,[],[],[],1,5,18,[],[],https://twitter.com/saduran/status/1394073036576468993,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394072379681345544,1394071307042570246,2021-05-16 19:28:50 Hora est. Sudamérica Pacífico,2021-05-16,19:28:50,-0400,46897008,lmmorales85,Luis Miguel Morales,,@FridaSiKahlo Simplemente maravilloso!!!! Cada vez que escuchaba el nombre de @tere_marinovic o de @mcubillossigall en el conteo gritaba de emoción!!!!,es,"[{'screen_name': 'tere_marinovic', 'name': 'tere marinovic vial', 'id': '302219334'}, {'screen_name': 'mcubillossigall', 'name': 'marcela cubillos sigall', 'id': '968552547144404994'}]",[],[],0,9,49,[],[],https://twitter.com/lmmorales85/status/1394072379681345544,False,,0,,"Santiago, Chile",,,,,,"[{'screen_name': 'FridaSiKahlo', 'name': 'FridaSíKahlo', 'id': '1452965868'}]",,,,
1394071197562904583,1394071197562904583,2021-05-16 19:24:08 Hora est. Sudamérica Pacífico,2021-05-16,19:24:08,-0400,1333227799579144193,soacarolinawm,Soa Caro de Lo Valledorski 2.0,,no puede ser q el Cara de Cera salga  reelecto...  q wea este pais?,es,[],[],[],14,5,40,[],[],https://twitter.com/SoaCarolinaWM/status/1394071197562904583,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394070048583659522,1394070048583659522,2021-05-16 19:19:34 Hora est. Sudamérica Pacífico,2021-05-16,19:19:34,-0400,607592929,alvarogoo,Psychocandy,,Por qué gana cubillos y marinovic?  https://t.co/6y63k25X3U,es,[],[],['https://pbs.twimg.com/media/E1i7UkpWYAAXrDk.jpg'],86,683,2154,[],[],https://twitter.com/AlvaroGoo/status/1394070048583659522,False,,1,https://pbs.twimg.com/media/E1i7UkpWYAAXrDk.jpg,"Santiago, Chile",,,,,,[],,,,
1394068489472720896,1394068489472720896,2021-05-16 19:13:23 Hora est. Sudamérica Pacífico,2021-05-16,19:13:23,-0400,1363220695,danieldxmen,Daniel Dominguez 🇨🇱,,La Tere Marinovic les va volando la ...... 🤣🤣🤣,es,[],[],[],8,8,42,[],[],https://twitter.com/DanielDXMen/status/1394068489472720896,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394066975622639621,1394066975622639621,2021-05-16 19:07:22 Hora est. Sudamérica Pacífico,2021-05-16,19:07:22,-0400,1269841884916199426,yaaaaaaaniiii,Yani,,Defendiendo los votos de @karina_ol 💜💜  https://t.co/cSmEg4JA64,es,"[{'screen_name': 'karina_ol', 'name': 'karina oliva', 'id': '148852252'}]",[],['https://pbs.twimg.com/media/E1i4hGiXMAU3fim.jpg'],1,8,93,[],[],https://twitter.com/yaaaaaaaniiii/status/1394066975622639621,False,,1,https://pbs.twimg.com/media/E1i4hGiXMAU3fim.jpg,"Santiago, Chile",,,,,,[],,,,
1394066724438302729,1394066724438302729,2021-05-16 19:06:22 Hora est. Sudamérica Pacífico,2021-05-16,19:06:22,-0400,2178090032,joaquingarciar3,LetoAtreides✊🏽MásRojo❤️,,Los que no quieren que nada cambie... Son los que más se movieron... Paradojal no? 😔🤔😖,es,[],[],[],6,8,42,[],[],https://twitter.com/joaquingarciar3/status/1394066724438302729,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394066060668702720,1394066060668702720,2021-05-16 19:03:44 Hora est. Sudamérica Pacífico,2021-05-16,19:03:44,-0400,429286011,bebetoshupeta,BEBETOCHUPETA,,Los que no votaron... váyanse a la CTM!!!,es,[],[],[],8,20,158,[],[],https://twitter.com/bebetoshupeta/status/1394066060668702720,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394063293539622915,1394063293539622915,2021-05-16 18:52:44 Hora est. Sudamérica Pacífico,2021-05-16,18:52:44,-0400,33909532,claudiotter,Claudio Venegas,,"No tengo mar, pero igual arreboles.  https://t.co/6W3NZMpLHX",es,[],[],['https://pbs.twimg.com/media/E1i1LAgXsAAsXl6.jpg'],8,3,132,[],[],https://twitter.com/Claudiotter/status/1394063293539622915,False,,1,https://pbs.twimg.com/media/E1i1LAgXsAAsXl6.jpg,"Santiago, Chile",,,,,,[],,,,
1394062799278575618,1394062799278575618,2021-05-16 18:50:46 Hora est. Sudamérica Pacífico,2021-05-16,18:50:46,-0400,1086230177452118016,patron_delgol,Patricio Ocampo Cáceres,,Bernardo de la Maza de Evopoli. Si el mismo que podía trabajar sin mayores problemas en plena dictadura militar y se quedaba callado con lo que pasaba en el país. Suma y suma votos para la constituyente,es,[],[],[],1,4,18,[],[],https://twitter.com/Patron_DelGol/status/1394062799278575618,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394061363069087744,1394061363069087744,2021-05-16 18:45:04 Hora est. Sudamérica Pacífico,2021-05-16,18:45:04,-0400,1333227799579144193,soacarolinawm,Soa Caro de Lo Valledorski 2.0,,si sale la burra Tere nos merecemos la extincion  .,es,[],[],[],23,17,147,[],[],https://twitter.com/SoaCarolinaWM/status/1394061363069087744,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394061036186132484,1394061036186132484,2021-05-16 18:43:46 Hora est. Sudamérica Pacífico,2021-05-16,18:43:46,-0400,3241055717,javieramanzi,Javiera Manzi A.,,Vamos @ElisaGiustinia1 💥💥💥💥 Feminista independiente del movimiento social marca tendencia en Magallanes!!! ♥️ #EntraUnaYEntramosTodas #ListaDeLosMovimientosSociales  https://t.co/odCPzTZdT1,es,"[{'screen_name': 'elisagiustinia1', 'name': 'elisa giustinianovich campos #constituyente', 'id': '1336495035995590658'}]",[],['https://pbs.twimg.com/media/E1izHmJXMAASeu2.jpg'],0,3,22,"['entraunayentramostodas', 'listadelosmovimientossociales']",[],https://twitter.com/JavieraManzi/status/1394061036186132484,False,,1,https://pbs.twimg.com/media/E1izHmJXMAASeu2.jpg,"Santiago, Chile",,,,,,[],,,,
1394060380008292352,1394060380008292352,2021-05-16 18:41:09 Hora est. Sudamérica Pacífico,2021-05-16,18:41:09,-0400,3092731139,felipecitadino,フェリペ,,Al parecer Daniel Stingo será el más votado en el distrito 8.,es,[],[],[],1,4,26,[],[],https://twitter.com/FelipeCitadino/status/1394060380008292352,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394060084460785668,1394053150513012742,2021-05-16 18:39:59 Hora est. Sudamérica Pacífico,2021-05-16,18:39:59,-0400,58033937,cristhianperez,Chupete,,@SilvanaNHR @RojoEdwards Los both no votan,es,[],[],[],4,0,35,[],[],https://twitter.com/cristhianperez/status/1394060084460785668,False,,0,,"Santiago, Chile",,,,,,"[{'screen_name': 'SilvanaNHR', 'name': 'chilena de ❤🇨🇱🙏🏻', 'id': '955964877977411585'}, {'screen_name': 'RojoEdwards', 'name': 'Rojo Edwards', 'id': '154158378'}]",,,,
1394059832588705795,1394059832588705795,2021-05-16 18:38:59 Hora est. Sudamérica Pacífico,2021-05-16,18:38:59,-0400,915292395293614080,estigiofurtivo,Crisis,,Enamorado de los colores en otoño 🥰 😍  https://t.co/CUIGS1nNA6,es,[],[],['https://pbs.twimg.com/media/E1iyB2aXEAAsdUF.jpg'],0,0,11,[],[],https://twitter.com/Estigiofurtivo/status/1394059832588705795,False,,1,https://pbs.twimg.com/media/E1iyB2aXEAAsdUF.jpg,"Santiago, Chile",,,,,,[],,,,
1394058740110925827,1394058740110925827,2021-05-16 18:34:38 Hora est. Sudamérica Pacífico,2021-05-16,18:34:38,-0400,106394118,alepin2112,Alejandra Pinto Lopez,,"Estoy pensando en una amigo muy querido que me dijo ""Prepárate porque va a salir la T3r3 M4r1n0v1ch"". Puta la weá.",es,[],[],[],11,0,16,[],[],https://twitter.com/Alepin2112/status/1394058740110925827,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394058321116663809,1394058321116663809,2021-05-16 18:32:58 Hora est. Sudamérica Pacífico,2021-05-16,18:32:58,-0400,8190052,melinamilk,Melina Rapimán 🦄,,¿Sabí qué? Esta elección no tiene nada que ver con las manifestaciones en Dignidad. No traten forzadamente de creer que la gente debio haber ido a votar. La libertad es así y está bien. Si hay desconfianza y decepción es aceptable y banquémonos la democracia. No tenemos la verdad,es,[],[],[],4,7,33,[],[],https://twitter.com/MelinaMilk/status/1394058321116663809,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394058254846726147,1394051238661140483,2021-05-16 18:32:42 Hora est. Sudamérica Pacífico,2021-05-16,18:32:42,-0400,48891107,aleeeexis,Camus de Acuario,,@claudionarea Tu Generación voto por la Concertación!!!! Cállate!!!  https://t.co/qHYhLGCN2C,es,[],[],['https://pbs.twimg.com/tweet_video_thumb/E1iwlw6WEAUvFxs.jpg'],3,3,55,[],[],https://twitter.com/Aleeeexis/status/1394058254846726147,False,,1,https://pbs.twimg.com/tweet_video_thumb/E1iwlw6WEAUvFxs.jpg,"Santiago, Chile",,,,,,"[{'screen_name': 'claudionarea', 'name': 'Claudio Narea', 'id': '48491622'}]",,,,
1394057366027517953,1394057366027517953,2021-05-16 18:29:11 Hora est. Sudamérica Pacífico,2021-05-16,18:29:11,-0400,1195812545086574593,nicolesalinasa,Nicole Salinas Á.,,"Una PINOCHETISTA liderando la votación en #CampusOriente... Si gana #TeresaMarinovic, merecemos la EXTINCIÓN 😡 #Elecciones2021",es,[],[],[],4,3,15,"['campusoriente', 'teresamarinovic', 'elecciones2021']",[],https://twitter.com/nicolesalinasa/status/1394057366027517953,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394055453240397824,1394051238661140483,2021-05-16 18:21:35 Hora est. Sudamérica Pacífico,2021-05-16,18:21:35,-0400,1195812545086574593,nicolesalinasa,Nicole Salinas Á.,,"@claudionarea La generalización pésima... Yo escucho trap, reggeaton, y voté perreando hasta abajo 🔥",es,[],[],[],1,2,98,[],[],https://twitter.com/nicolesalinasa/status/1394055453240397824,False,,0,,"Santiago, Chile",,,,,,"[{'screen_name': 'claudionarea', 'name': 'Claudio Narea', 'id': '48491622'}]",,,,
1394055416779247621,1394055416779247621,2021-05-16 18:21:26 Hora est. Sudamérica Pacífico,2021-05-16,18:21:26,-0400,1115987020462084097,daurenque,Diana Aurenque Stephan,,Que espanto oír algunos de los nombres que se repiten...,es,[],[],[],3,4,51,[],[],https://twitter.com/DAurenque/status/1394055416779247621,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394054945582821380,1394054945582821380,2021-05-16 18:19:33 Hora est. Sudamérica Pacífico,2021-05-16,18:19:33,-0400,599285257,mttchile,Ministerio de Transportes y Telecomunicaciones,,"⏰ Recuerda que hoy, domingo 16 de mayo, los buses del transporte público metropolitano funcionarán hasta el inicio del toque de queda, a las 2:00 AM por las principales avenidas de la capital .   #Elecciones2021CL  https://t.co/i3ECK8cuDW",es,[],[],['https://pbs.twimg.com/media/E1itlGXXEAQ6Qjx.jpg'],32,21,59,['elecciones2021cl'],[],https://twitter.com/MTTChile/status/1394054945582821380,False,,1,https://pbs.twimg.com/media/E1itlGXXEAQ6Qjx.jpg,"Santiago, Chile",,,,,,[],,,,
1394054938003742726,1394054938003742726,2021-05-16 18:19:32 Hora est. Sudamérica Pacífico,2021-05-16,18:19:32,-0400,834912404618240001,gastonrmone,Gaston Rodriguez,,No tiene sentido que un periodista le diga “arquerito” a un jugador que esta debutando en un súper clásico.,es,[],[],[],57,260,4534,[],[],https://twitter.com/GastonRmone/status/1394054938003742726,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394054925605351430,1394054925605351430,2021-05-16 18:19:29 Hora est. Sudamérica Pacífico,2021-05-16,18:19:29,-0400,29890124,pablonacholopez,Paßlo 🧬📚🎮😴🎧✈️,,Las redes sociales y su algoritmo nos hace vivir en una burbuja de personas que piensan similar a uno. Súmele la brecha digital.,es,[],[],[],3,3,18,[],[],https://twitter.com/PabloNachoLopez/status/1394054925605351430,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394054849860448258,1394054849860448258,2021-05-16 18:19:11 Hora est. Sudamérica Pacífico,2021-05-16,18:19:11,-0400,2396659537,iske1804,✨ • i S k e ~* 👑 🇨🇱,,Tengo Ganas...,es,[],[],[],4,0,35,[],[],https://twitter.com/Iske1804/status/1394054849860448258,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394054657077649410,1394054657077649410,2021-05-16 18:18:25 Hora est. Sudamérica Pacífico,2021-05-16,18:18:25,-0400,119094409,indonoso_,Ivania Donoso Guzmán,,Me infiltré en CNN para el conteo de votos ✌✌✌✌✌  https://t.co/uB2Qgnqfg2,es,[],[],['https://pbs.twimg.com/media/E1itQxfXsAAUwaJ.jpg'],5,0,34,[],[],https://twitter.com/indonoso_/status/1394054657077649410,False,,1,https://pbs.twimg.com/media/E1itQxfXsAAUwaJ.jpg,"Santiago, Chile",,,,,,[],,,,
1394054579386466307,1394054579386466307,2021-05-16 18:18:06 Hora est. Sudamérica Pacífico,2021-05-16,18:18:06,-0400,106394118,alepin2112,Alejandra Pinto Lopez,,Puta que es linda #TheExpanse,pt,[],[],[],3,1,28,['theexpanse'],[],https://twitter.com/Alepin2112/status/1394054579386466307,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394054139320094720,1394054139320094720,2021-05-16 18:16:21 Hora est. Sudamérica Pacífico,2021-05-16,18:16:21,-0400,1086230177452118016,patron_delgol,Patricio Ocampo Cáceres,,Escuchó a Marinovic y se me revuelve la guata. No puede ser posible que seamos tan giles para votar por una tipa así 😐,es,[],[],[],12,1,40,[],[],https://twitter.com/Patron_DelGol/status/1394054139320094720,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394053872767971328,1394053872767971328,2021-05-16 18:15:18 Hora est. Sudamérica Pacífico,2021-05-16,18:15:18,-0400,1155248211256324097,macabile2,macarena,,Que gran tapadón del Arquero de River,es,[],[],[],4,0,16,[],[],https://twitter.com/macabile2/status/1394053872767971328,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394053125087109120,1394053125087109120,2021-05-16 18:12:19 Hora est. Sudamérica Pacífico,2021-05-16,18:12:19,-0400,33330965,nelivana,🤍,,El atardecer de hoy desde el Chena ❤️  https://t.co/tfWQ8vMxyy,es,[],[],"['https://pbs.twimg.com/media/E1ir7QQXIAEqXCu.jpg', 'https://pbs.twimg.com/media/E1ir7QNX0AAHbcV.jpg']",1,3,24,[],[],https://twitter.com/nelivana/status/1394053125087109120,False,,1,https://pbs.twimg.com/media/E1ir7QQXIAEqXCu.jpg,"Santiago, Chile",,,,,,[],,,,
1394052593693900805,1394052593693900805,2021-05-16 18:10:13 Hora est. Sudamérica Pacífico,2021-05-16,18:10:13,-0400,21094428,mabelinda,M. Isabel Hernández 💚👮,,"SE SIENTE, SE SIENTE, TERE CONSTITUYENTE!!! @tere_marinovic 😌🇨🇱🙌",es,"[{'screen_name': 'tere_marinovic', 'name': 'tere marinovic vial', 'id': '302219334'}]",[],[],46,229,1040,[],[],https://twitter.com/Mabelinda/status/1394052593693900805,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394051640190279684,1394051640190279684,2021-05-16 18:06:25 Hora est. Sudamérica Pacífico,2021-05-16,18:06:25,-0400,130068949,maluespa,maria luisa españa,,"Con el corazón apretado y con la certeza que serás el gran director de orquesta de todes en la Región Metropolitana,  hasta que la participación justia y dignidad se haga costumbre @Orrego #Elecciones2021CL #OrregoGobernador #FelizDomingo  https://t.co/LLGKNGrR0o",es,"[{'screen_name': 'orrego', 'name': 'claudio orrego l.', 'id': '15049365'}]",[],['https://pbs.twimg.com/media/E1iqkuuXMA4fIIh.jpg'],1,0,17,"['elecciones2021cl', 'orregogobernador', 'felizdomingo']",[],https://twitter.com/maluespa/status/1394051640190279684,False,,1,https://pbs.twimg.com/media/E1iqkuuXMA4fIIh.jpg,"Santiago, Chile",,,,,,[],,,,
1394051564705288195,1394051564705288195,2021-05-16 18:06:07 Hora est. Sudamérica Pacífico,2021-05-16,18:06:07,-0400,1575441668,nicoalegriam,Batista,,"Parece que la tendencia es a una baja participación, que pena!",es,[],[],[],5,0,20,[],[],https://twitter.com/NicoAlegriaM/status/1394051564705288195,False,,0,,"Santiago, Chile",,,,,,[],,,,
1394051321897103361,1394051321897103361,2021-05-16 18:05:10 Hora est. Sudamérica Pacífico,2021-05-16,18:05:10,-0400,7387172,chicoscl,Enzo Hernán,,Ohhhhh que atardecer! 😍 sin filtros!  https://t.co/veAE0ryq5D,es,[],[],['https://pbs.twimg.com/media/E1iqSBnWEAQ_ebp.jpg'],0,3,21,[],[],https://twitter.com/chicoscl/status/1394051321897103361,False,,1,https://pbs.twimg.com/media/E1iqSBnWEAQ_ebp.jpg,"Santiago, Chile",,,,,,[],,,,
1394050346201329668,1394050346201329668,2021-05-16 18:01:17 Hora est. Sudamérica Pacífico,2021-05-16,18:01:17,-0400,37848235,porfauncafe,✿ jovi ✿,,"Un cumpleaños diferente, 40 añitos y de apoderada. Ahora vamos al cierre de las mesas. ¡Ganaremos nosotros, los más sencillos, ganaremos aunque no lo creas. Ganaremos!  https://t.co/Z6TrWrs2Hl",es,[],[],"['https://pbs.twimg.com/media/E1ipYq7XIAMzZl1.jpg', 'https://pbs.twimg.com/media/E1ipZbNWQAI2XOv.jpg']",4,2,23,[],[],https://twitter.com/porfauncafe/status/1394050346201329668,False,,1,https://pbs.twimg.com/media/E1ipYq7XIAMzZl1.jpg,"Santiago, Chile",,,,,,[],,,,
